event_id,attack_type_id
202008180005,3
202008180007,3
202008180010,3
202008180011,6
202008180011,2
202008180012,1
202008180013,3
202008180014,1
202008180016,3
202008180017,3
202008180018,3
202008180020,2
202008180021,2
202008180022,7
202008180023,3
202008180024,3
202008180025,3
202008180027,3
202008180030,2
202008180031,3
202008180034,2
202008180034,7
202008180035,6
202008180037,3
202008190001,3
202008190002,2
202008190003,3
202008190004,3
202008190005,3
202008190009,6
202008190014,6
202008190014,2
202008190014,7
202008190015,3
202008190015,2
202008190016,8
202008190017,1
202008190018,2
202008190019,6
202008190019,2
202008190020,2
202008190023,2
202008190027,2
202008200002,2
202008200003,3
202008200004,2
202008200005,3
202008200012,2
202008200013,3
202008200014,3
202008200015,2
202008200020,3
202008200021,3
202008200023,3
202008200024,3
202008200025,6
202008200025,2
202008200028,2
202008200029,2
202008210001,2
202008210002,3
202008210003,3
202008210004,2
202008210006,1
202008210008,3
202008210009,6
202008210009,7
202008210011,3
202008210019,3
202008210021,6
202008210022,6
202008210023,6
202008210024,3
202008210025,3
202008210026,3
202008210027,3
202008210028,3
202008210028,2
202008210030,3
202008210032,3
202008210033,3
202008210034,6
202008210036,3
202008210044,6
202008210045,3
202008210048,2
202008220001,3
202008220004,3
202008220005,3
202008220006,3
202008220007,3
202008220008,3
202008220010,3
202008220011,3
202008220012,2
202008220016,2
202008220018,2
202008220018,7
202008220019,3
202008220020,3
202008220022,8
202008220022,7
202008220026,7
202008220027,7
202008220028,1
202008220031,2
202008230004,3
202008230005,3
202008230009,3
202008230014,3
202008230015,2
202008230016,2
202008230018,4
202008230019,4
202008230020,1
202008230021,6
202008230021,2
202008230024,7
202008230025,1
202008240003,3
202008240004,2
202008240007,3
202008240008,2
202008240014,3
202008240015,3
202008240016,3
202008240023,6
202008240023,7
202008240024,4
202008240025,2
202008240026,2
202008240031,2
202008240032,2
202008240033,2
202008250001,2
202008250002,2
202008250003,3
202008250005,2
202008250006,3
202008250008,3
202008250010,3
202008250011,1
202008250017,3
202008250018,2
202008250019,2
202008250020,7
202008250021,7
202008250022,7
202008250025,3
202008250026,2
202008250027,3
202008250028,3
202008250029,7
202008260001,3
202008260004,3
202008260006,6
202008260006,7
202008260008,3
202008260009,3
202008260012,3
202008260016,3
202008260016,2
202008260018,2
202008260020,3
202008260035,3
202008270002,2
202008270004,2
202008270005,3
202008270006,2
202008270010,2
202008270011,3
202008270012,3
202008270013,3
202008270014,3
202008270015,7
202008270016,2
202008270017,2
202008270018,6
202008270018,2
202008270019,6
202008270020,6
202008270020,2
202008270021,6
202008270021,2
202008270021,7
202008270026,3
202008270027,7
202008270028,2
202008280004,3
202008280005,2
202008280008,3
202008280009,3
202008280011,3
202008280012,3
202008280013,7
202008280014,7
202008280015,7
202008280020,3
202008280021,2
202008280023,1
202008280024,3
202008280025,3
202008280027,2
202008280028,6
202008280031,3
202008280034,2
202008290002,6
202008290002,2
202008290003,3
202008290004,2
202008290005,2
202008290006,3
202008290007,3
202008290011,2
202008290012,3
202008290013,3
202008290014,3
202008290015,1
202008290016,2
202008300003,1
202008300004,2
202008300005,3
202008300008,1
202008300009,6
202008300010,3
202008300011,3
202008300015,1
202008300016,3
202008300017,2
202008310001,1
202008310002,3
202008310003,3
202008310004,3
202008310005,3
202008310009,3
202008310010,7
202008310011,2
202008310012,3
202008310013,3
202008310015,2
202008310016,3
202008310018,2
202008310020,3
202008310022,3
202008310025,3
202008310025,2
202008310027,7
202008310028,2
202008310029,5
202008310030,2
202008310031,3
202008310032,7
202009010001,3
202009010004,2
202009010005,1
202009010006,3
202009010011,3
202009010012,3
202009010013,3
202009010015,2
202009010017,1
202009010023,2
202009010023,7
202009010025,2
202009010026,7
202009010030,2
202009010031,2
202009010032,7
202009010033,3
202009020001,2
202009020003,2
202009020005,3
202009020008,1
202009020016,2
202009020018,2
202009020019,3
202009020020,1
202009020021,3
202009020022,1
202009020023,2
202009030001,3
202009030002,6
202009030003,2
202009030004,3
202009030006,3
202009030006,2
202009030009,3
202009030010,3
202009030011,1
202009030012,3
202009030013,3
202009030016,3
202009030017,1
202009030019,2
202009030021,3
202009030025,6
202009040003,2
202009040005,3
202009040006,2
202009040009,6
202009040010,6
202009040011,3
202009040013,2
202009040014,2
202009040022,1
202009050001,3
202009050002,2
202009050004,2
202009050005,3
202009050008,3
202009050009,2
202009050009,7
202009050011,3
202009050012,2
202009050015,2
202009050016,1
202009050025,3
202009050026,2
202009050029,2
202009050033,2
202009050038,3
202009050039,2
202009050040,2
202009050041,2
202009050042,2
202009050043,2
202009060001,3
202009060003,2
202009060004,3
202009060005,3
202009060007,2
202009060007,7
202009060008,3
202009060021,8
202009060022,2
202009060023,3
202009060024,3
202009060028,2
202009060032,6
202009060032,2
202009060034,3
202009060035,7
202009060036,7
202009060039,2
202009060040,2
202009060041,2
202009060042,2
202009060043,2
202009060044,3
202009060045,2
202009060047,2
202009060048,6
202009060049,3
202009060050,2
202009070001,3
202009070002,3
202009070003,3
202009070004,1
202009070005,3
202009070007,3
202009070008,3
202009070010,3
202009070011,3
202009070012,2
202009070014,3
202009070015,3
202009070017,2
202009070020,7
202009070021,2
202009070022,2
202009070033,3
202009070039,2
202009070042,6
202009080001,2
202009080002,2
202009080005,3
202009080006,3
202009080007,3
202009080009,6
202009080009,2
202009080011,2
202009080012,3
202009080014,2
202009080016,1
202009080017,3
202009080018,3
202009080020,6
202009080020,2
202009080020,7
202009080021,7
202009080023,3
202009080024,3
202009080025,7
202009080026,7
202009080027,2
202009080029,3
202009080033,3
202009080034,6
202009080034,2
202009080035,6
202009080035,2
202009080036,2
202009080037,2
202009080039,3
202009080041,6
202009080041,7
202009080043,2
202009080044,2
202009090002,1
202009090003,2
202009090005,2
202009090008,1
202009090009,2
202009090010,3
202009090011,2
202009090012,3
202009090013,3
202009090014,7
202009090015,7
202009090016,7
202009090017,2
202009090017,7
202009090018,5
202009090018,2
202009090018,7
202009090019,7
202009090021,3
202009090038,1
202009090042,2
202009090042,7
202009090043,2
202009090043,7
202009090044,2
202009090044,7
202009090045,2
202009090045,7
202009090046,2
202009090046,7
202009090047,2
202009090047,7
202009090048,5
202009100001,3
202009100002,3
202009100003,2
202009100004,6
202009100004,2
202009100006,3
202009100007,2
202009100008,6
202009100008,2
202009100010,2
202009100012,3
202009100013,7
202009100014,7
202009100015,2
202009100016,1
202009100017,2
202009100018,7
202009100019,3
202009100023,7
202009100024,7
202009100033,7
202009100038,3
202009100038,2
202009100043,2
202009100045,1
202009110002,3
202009110004,2
202009110006,2
202009110007,2
202009110009,2
202009110010,6
202009110010,2
202009110014,1
202009110015,3
202009110016,1
202009110017,6
202009110019,3
202009110020,3
202009110023,3
202009110026,2
202009110027,2
202009110028,2
202009110029,7
202009110032,6
202009110032,2
202009110033,2
202009110033,7
202009110036,2
202009110037,2
202009110042,3
202009110049,4
202009110049,7
202009120001,3
202009120004,2
202009120011,2
202009120016,3
202009120017,3
202009120018,3
202009120020,2
202009120021,3
202009120026,2
202009120027,3
202009120028,7
202009120029,2
202009120033,7
202009120034,2
202009130001,3
202009130002,2
202009130003,2
202009130004,3
202009130005,2
202009130008,3
202009130009,2
202009130010,1
202009130013,3
202009130015,6
202009130017,3
202009130019,1
202009130024,3
202009130027,3
202009130031,2
202009130032,2
202009130033,6
202009130041,5
202009140004,3
202009140004,2
202009140005,1
202009140006,2
202009140007,1
202009140008,3
202009140009,2
202009140012,3
202009140014,3
202009140015,3
202009140016,3
202009140019,1
202009140024,3
202009140025,1
202009140026,3
202009140027,2
202009140029,1
202009140030,3
202009140030,2
202009140031,3
202009140033,1
202009140034,1
202009150001,2
202009150003,3
202009150008,3
202009150009,2
202009150010,2
202009150011,1
202009150012,3
202009150013,7
202009150015,6
202009150015,2
202009150019,2
202009150025,3
202009150026,3
202009160001,2
202009160004,7
202009160007,3
202009160010,5
202009160010,7
202009160013,6
202009160017,6
202009160017,2
202009160021,1
202009160022,3
202009170005,3
202009170006,2
202009170014,7
202009170016,3
202009170019,3
202009170019,2
202009170020,3
202009170022,3
202009170023,7
202009170026,1
202009170027,3
202009170028,6
202009170028,2
202009170029,3
202009170030,2
202009170031,2
202009170035,2
202009170036,2
202009170037,2
202009170041,3
202009170042,3
202009170044,2
202009170047,2
202009170048,3
202009170049,2
202009180001,2
202009180002,7
202009180004,3
202009180005,3
202009180008,3
202009180013,3
202009180014,3
202009180015,2
202009180019,2
202009180020,3
202009180021,7
202009180022,3
202009180024,3
202009180027,3
202009180030,3
202009180033,2
202009180035,3
202009180036,3
202009190002,2
202009190003,3
202009190004,1
202009190006,1
202009190007,1
202009190010,3
202009190012,2
202009190013,3
202009190016,3
202009190017,2
202009190018,7
202009190020,1
202009190030,3
202009190031,3
202009200002,2
202009200007,6
202009200007,2
202009200007,7
202009200008,6
202009200008,2
202009200008,7
202009200009,6
202009200009,2
202009200009,7
202009200012,6
202009200012,3
202009200013,1
202009200015,3
202009200017,2
202009200018,6
202009200018,2
202009200018,7
202009200019,2
202009200021,1
202009200025,3
202009200026,3
202009200027,6
202009200028,2
202009200029,2
202009200041,3
202009210001,3
202009210006,3
202009210006,7
202009210010,3
202009210011,2
202009210014,3
202009210015,3
202009210016,1
202009210025,1
202009210026,2
202009210027,2
202009210028,2
202009210031,2
202009210032,6
202009210034,3
202009210035,3
202009210041,6
202009210042,6
202009220007,2
202009220011,3
202009220012,7
202009220013,3
202009220036,5
202009220037,6
202009220043,2
202009220044,3
202009220045,2
202009230001,2
202009230007,1
202009230008,3
202009230009,2
202009230011,6
202009230013,2
202009230016,2
202009230017,7
202009230018,3
202009230019,3
202009230022,3
202009230023,3
202009230025,3
202009230026,7
202009230027,1
202009230029,7
202009240004,3
202009240006,2
202009240007,2
202009240010,3
202009240011,2
202009240012,1
202009240017,2
202009240018,3
202009240019,1
202009240023,6
202009240023,7
202009240024,6
202009240024,2
202009240024,7
202009240025,7
202009240026,2
202009240028,3
202009250003,2
202009250005,2
202009250006,6
202009250006,2
202009250007,3
202009250008,2
202009250009,3
202009250012,3
202009250013,3
202009250016,2
202009250017,1
202009250019,6
202009250019,2
202009250019,7
202009250020,6
202009250020,2
202009250020,7
202009250021,6
202009250021,2
202009260001,2
202009260002,3
202009260003,6
202009260003,3
202009260003,2
202009260009,2
202009260010,6
202009260011,3
202009260016,2
202009260017,3
202009260018,2
202009260019,2
202009260022,6
202009260022,7
202009260023,3
202009260026,7
202009260027,6
202009260027,2
202009270001,2
202009270002,3
202009270003,3
202009270004,6
202009270004,2
202009270006,2
202009270009,2
202009270010,3
202009270011,3
202009270013,2
202009270014,3
202009270019,7
202009270022,1
202009270023,2
202009270024,2
202009270029,7
202009270031,1
202009270033,6
202009280001,3
202009280002,3
202009280006,2
202009280007,3
202009280010,2
202009280010,7
202009280015,3
202009280018,3
202009280019,2
202009280020,2
202009280021,2
202009280022,3
202009280023,2
202009280024,2
202009280031,2
202009280031,7
202009280035,3
202009280036,2
202009290003,3
202009290004,3
202009290008,2
202009290011,3
202009290012,2
202009290013,1
202009290014,2
202009290017,2
202009290017,7
202009290018,2
202009300001,2
202009300003,7
202009300005,3
202009300006,3
202009300007,2
202009300007,7
202009300009,3
202009300011,1
202009300012,3
202009300013,3
202009300014,1
202009300015,1
202009300016,1
202009300019,3
202009300020,2
202009300020,7
202009300022,6
202009300023,2
202009300025,1
202009300026,7
202009300027,2
202009300027,7
202009300031,3
202009300033,7
202010010003,3
202010010006,3
202010010007,3
202010010008,3
202010010010,2
202010010015,3
202010010018,2
202010010019,2
202010010022,6
202010010022,2
202010010023,6
202010010024,5
202010010024,7
202010010025,7
202010010026,7
202010010027,7
202010010028,7
202010010029,7
202010010030,7
202010020001,2
202010020003,2
202010020004,2
202010020014,2
202010020017,3
202010020018,3
202010020020,1
202010020021,3
202010030001,1
202010030002,2
202010030004,3
202010030005,2
202010030006,3
202010030009,3
202010030010,3
202010030011,2
202010030014,2
202010030015,2
202010030016,1
202010030017,3
202010030020,1
202010030022,2
202010030026,2
202010030026,7
202010040002,2
202010040004,1
202010040006,3
202010040007,3
202010040007,2
202010040008,3
202010040009,1
202010040010,1
202010040011,6
202010040012,2
202010040013,3
202010040014,2
202010040015,1
202010040016,3
202010040017,2
202010040020,2
202010040021,1
202010040022,6
202010040023,8
202010040024,2
202010040025,2
202010040029,7
202010050002,3
202010050003,1
202010050004,1
202010050009,3
202010050010,3
202010050011,3
202010050012,2
202010050013,2
202010050014,2
202010050015,2
202010050016,2
202010050017,3
202010050019,2
202010050020,3
202010050022,2
202010050023,2
202010050035,7
202010050036,3
202010060002,6
202010060002,3
202010060005,3
202010060007,2
202010060008,1
202010060009,3
202010060010,3
202010060011,1
202010060013,7
202010060016,3
202010060017,2
202010060017,7
202010060018,1
202010060019,3
202010060020,2
202010060021,3
202010060023,3
202010060024,3
202010060025,2
202010060026,2
202010060027,3
202010060028,2
202010060029,3
202010060031,3
202010060032,3
202010060033,2
202010060037,6
202010070001,1
202010070002,2
202010070003,3
202010070004,2
202010070005,2
202010070007,3
202010070008,3
202010070009,3
202010070010,2
202010070011,2
202010070012,3
202010070013,1
202010070015,3
202010070015,2
202010070016,2
202010070017,7
202010070019,2
202010070020,2
202010070021,6
202010070021,2
202010070021,7
202010070022,3
202010070023,3
202010070027,3
202010080001,3
202010080003,3
202010080005,2
202010080008,3
202010080012,3
202010080014,2
202010080014,7
202010080015,2
202010080018,1
202010080020,1
202010080022,1
202010080023,3
202010080027,7
202010080028,2
202010080029,1
202010080035,1
202010090001,3
202010090002,3
202010090003,2
202010090004,3
202010090006,1
202010090008,1
202010090009,3
202010090010,1
202010090012,6
202010090012,3
202010090014,5
202010090014,7
202010090016,3
202010090017,1
202010090019,2
202010090020,2
202010090021,3
202010090023,2
202010090024,3
202010090028,2
202010090029,7
202010090030,7
202010100003,3
202010100005,3
202010100005,2
202010100009,2
202010100009,7
202010100010,3
202010100013,1
202010100014,2
202010100017,3
202010100019,2
202010100025,7
202010100027,2
202010100028,3
202010100029,3
202010100031,2
202010100032,6
202010100033,2
202010100034,3
202010100038,2
202010100039,3
202010110006,6
202010110006,7
202010110007,6
202010110007,7
202010110008,3
202010110009,3
202010110010,3
202010110013,3
202010110014,3
202010110015,3
202010110016,3
202010110019,3
202010110019,2
202010110020,2
202010120005,2
202010120007,2
202010120008,3
202010120009,6
202010120012,3
202010120015,1
202010120016,2
202010120017,3
202010120018,2
202010120019,3
202010120020,2
202010120024,3
202010120025,3
202010120026,1
202010130001,3
202010130002,3
202010130003,1
202010130004,2
202010130007,3
202010130007,2
202010130008,2
202010130010,3
202010130015,1
202010130016,1
202010130017,3
202010130018,3
202010130019,3
202010130020,1
202010130021,2
202010130022,3
202010130023,3
202010130024,1
202010140002,3
202010140003,3
202010140005,3
202010140006,3
202010140007,2
202010140009,2
202010140010,3
202010140013,6
202010140013,7
202010140016,3
202010140017,2
202010140020,3
202010140021,3
202010140024,2
202010140025,2
202010140026,2
202010140027,2
202010140031,3
202010140031,2
202010140033,1
202010140034,3
202010150001,2
202010150003,3
202010150004,2
202010150005,2
202010150007,3
202010150008,3
202010150009,3
202010150009,2
202010150010,3
202010150011,3
202010150011,2
202010150014,3
202010150016,3
202010150017,2
202010150019,2
202010150020,2
202010150024,1
202010150026,2
202010150027,2
202010150030,6
202010150030,7
202010160002,2
202010160004,3
202010160005,3
202010160007,6
202010160012,3
202010160014,3
202010160017,6
202010160017,2
202010160021,2
202010160022,2
202010160023,7
202010160024,2
202010160025,7
202010160026,3
202010160028,2
202010160028,7
202010160029,3
202010160031,2
202010160037,1
202010170001,1
202010170003,2
202010170004,2
202010170006,6
202010170007,7
202010170016,3
202010170018,1
202010170019,2
202010170020,3
202010170021,3
202010170023,3
202010170024,3
202010170025,3
202010170027,3
202010170028,2
202010170029,2
202010170030,2
202010170033,3
202010170035,3
202010180002,3
202010180003,3
202010180004,3
202010180005,3
202010180006,3
202010180008,3
202010180011,3
202010180012,3
202010180013,2
202010180014,7
202010180015,1
202010180016,2
202010180017,2
202010180018,6
202010180019,1
202010180020,3
202010180023,2
202010180024,1
202010180025,2
202010180025,7
202010180026,2
202010180027,6
202010180028,3
202010180030,2
202010180032,7
202010190002,1
202010190003,2
202010190007,2
202010190008,2
202010190009,1
202010190010,3
202010190010,2
202010190011,7
202010190012,2
202010190021,2
202010190022,3
202010190025,2
202010190027,6
202010190027,7
202010200002,3
202010200003,3
202010200004,3
202010200011,7
202010200012,3
202010200013,3
202010200014,3
202010200016,1
202010200018,6
202010200020,3
202010200021,3
202010200022,2
202010200024,3
202010200026,3
202010200027,2
202010200027,7
202010200028,2
202010200028,7
202010200029,2
202010200029,7
202010200032,1
202010200034,3
202010200035,3
202010200037,1
202010210005,3
202010210006,2
202010210007,1
202010210008,1
202010210009,3
202010210010,2
202010210014,2
202010210014,7
202010210015,2
202010210016,7
202010210017,2
202010210017,7
202010210018,2
202010210018,7
202010210020,3
202010210021,6
202010210022,2
202010210024,2
202010210024,7
202010210025,2
202010210025,7
202010210026,2
202010210026,7
202010210027,2
202010210027,7
202010210028,2
202010210028,7
202010210029,2
202010210029,7
202010210031,2
202010210033,3
202010210034,3
202010210035,2
202010210036,7
202010210037,2
202010210040,7
202010210042,3
202010210044,7
202010220001,3
202010220002,3
202010220003,3
202010220004,1
202010220005,3
202010220007,3
202010220016,2
202010220016,7
202010220017,2
202010220017,7
202010220018,1
202010220022,3
202010220023,3
202010220024,2
202010230008,2
202010230010,3
202010230013,2
202010230014,3
202010230015,3
202010230018,3
202010230019,2
202010230019,7
202010230021,3
202010230022,3
202010230024,3
202010230025,3
202010230026,3
202010240001,2
202010240002,3
202010240003,3
202010240004,2
202010240009,3
202010240011,2
202010240011,7
202010240013,7
202010240014,7
202010240015,3
202010240016,2
202010240019,2
202010240020,2
202010240021,2
202010240021,7
202010240022,3
202010240023,3
202010240024,3
202010240029,2
202010240030,2
202010250001,2
202010250002,3
202010250003,3
202010250004,3
202010250005,3
202010250008,2
202010250009,3
202010250011,1
202010250013,6
202010250014,2
202010250015,3
202010250016,7
202010250020,1
202010250022,6
202010250023,7
202010250024,3
202010250025,3
202010260001,2
202010260002,3
202010260004,3
202010260005,3
202010260007,2
202010260008,3
202010260009,2
202010260010,3
202010260011,7
202010260015,3
202010260016,3
202010260019,2
202010260021,2
202010270001,3
202010270002,3
202010270003,2
202010270004,2
202010270005,3
202010270006,3
202010270006,2
202010270007,2
202010270008,3
202010270009,3
202010270010,3
202010270011,1
202010270012,3
202010270013,3
202010270018,2
202010270020,3
202010270021,3
202010270022,3
202010270023,3
202010270024,3
202010270025,3
202010270026,3
202010270030,3
202010270031,2
202010270032,3
202010270037,3
202010270038,3
202010280002,2
202010280003,2
202010280005,3
202010280006,2
202010280006,7
202010280007,3
202010280008,3
202010280010,2
202010280011,3
202010280012,2
202010280016,3
202010280017,3
202010280018,3
202010280022,3
202010280023,3
202010280026,3
202010280027,3
202010280028,3
202010280030,2
202010280031,7
202010290001,2
202010290002,2
202010290003,2
202010290004,3
202010290005,2
202010290006,2
202010290009,6
202010290009,2
202010290012,1
202010290014,1
202010290015,2
202010290020,2
202010300001,6
202010300001,2
202010300001,7
202010300003,2
202010300005,3
202010300007,3
202010300007,2
202010300008,3
202010300009,3
202010300010,2
202010300010,7
202010300012,3
202010300014,3
202010300016,2
202010300017,3
202010300018,3
202010300019,3
202010300022,2
202010300025,7
202010310003,1
202010310004,2
202010310005,2
202010310007,3
202010310009,2
202010310011,7
202010310012,2
202010310015,2
202010310015,7
202010310016,6
202010310016,2
202010310016,7
202010310017,2
202010310017,7
202010310018,6
202010310018,2
202010310018,7
202010310019,6
202010310019,2
202010310019,7
202010310020,6
202010310020,2
202010310020,7
202010310027,2
202010310028,1
202011010002,1
202011010003,3
202011010005,1
202011010006,3
202011010007,1
202011010008,2
202011010009,3
202011010011,2
202011010011,7
202011010012,2
202011010012,7
202011010013,2
202011010013,7
202011010016,3
202011010017,6
202011010017,7
202011010020,6
202011010020,7
202011010021,6
202011010021,7
202011010022,2
202011010023,3
202011010026,2
202011010028,2
202011010029,1
202011020001,1
202011020002,3
202011020005,3
202011020006,3
202011020007,2
202011020008,5
202011020008,3
202011020008,2
202011020009,6
202011020019,1
202011020020,3
202011020021,3
202011020023,3
202011020024,3
202011020032,3
202011030001,3
202011030003,2
202011030004,2
202011030006,6
202011030007,3
202011030007,2
202011030008,2
202011030009,2
202011030013,2
202011030014,7
202011030015,1
202011030016,2
202011030017,7
202011030018,1
202011030019,1
202011030024,2
202011030024,7
202011030026,1
202011030027,3
202011040001,2
202011040002,3
202011040002,2
202011040006,5
202011040006,7
202011040010,3
202011040011,3
202011040012,2
202011040013,7
202011040015,3
202011040017,3
202011040018,3
202011040019,3
202011040021,7
202011040022,6
202011040023,2
202011050002,1
202011050004,2
202011050005,1
202011050006,3
202011050009,1
202011050010,2
202011050011,2
202011050012,3
202011050013,3
202011050014,1
202011050017,2
202011050018,7
202011050019,7
202011050021,6
202011050022,2
202011050024,7
202011050032,3
202011050033,3
202011050034,3
202011050035,7
202011050036,2
202011060002,3
202011060003,1
202011060004,6
202011060004,7
202011060005,6
202011060005,7
202011060006,2
202011060006,7
202011060008,2
202011060008,7
202011060009,2
202011060010,3
202011060016,3
202011060018,1
202011060019,2
202011060021,2
202011060023,3
202011060026,5
202011060026,7
202011060028,2
202011070001,1
202011070002,3
202011070003,2
202011070005,2
202011070007,3
202011070008,3
202011070009,3
202011070011,2
202011070011,7
202011070015,3
202011070016,3
202011070017,2
202011070017,7
202011070018,3
202011070021,7
202011070023,3
202011070025,2
202011080001,3
202011080002,3
202011080005,1
202011080007,2
202011080008,3
202011080008,2
202011080009,3
202011080009,2
202011080010,3
202011080011,3
202011080012,3
202011080014,2
202011080018,2
202011080019,6
202011080019,2
202011080019,7
202011080021,1
202011080022,2
202011080028,7
202011080029,7
202011080036,2
202011080040,3
202011080041,2
202011080042,3
202011080046,2
202011080048,3
202011080049,1
202011090002,3
202011090003,3
202011090004,1
202011090005,2
202011090007,3
202011090009,6
202011090010,2
202011090011,2
202011090015,6
202011090015,2
202011090017,1
202011090019,1
202011090020,1
202011090027,3
202011090031,2
202011090032,2
202011090033,1
202011090035,6
202011100001,1
202011100002,3
202011100003,2
202011100004,2
202011100006,3
202011100006,2
202011100008,2
202011100014,3
202011100015,1
202011100016,1
202011100018,1
202011100021,2
202011100022,1
202011100024,2
202011100026,3
202011100028,2
202011110002,2
202011110003,3
202011110007,2
202011110008,3
202011110009,7
202011110011,6
202011110011,7
202011110013,7
202011110014,3
202011110015,3
202011110016,3
202011110021,6
202011110021,2
202011110021,7
202011110022,7
202011110023,1
202011110024,2
202011110025,3
202011110026,3
202011110028,3
202011110029,1
202011120001,3
202011120002,1
202011120003,3
202011120004,1
202011120005,3
202011120007,2
202011120009,3
202011120012,7
202011120013,7
202011120014,7
202011120015,7
202011120016,7
202011120017,7
202011120018,7
202011120019,7
202011120020,7
202011120021,3
202011120023,2
202011120026,2
202011120026,7
202011120027,7
202011120028,7
202011120029,3
202011120031,3
202011120032,3
202011120034,6
202011120036,6
202011120037,1
202011130002,3
202011130004,3
202011130006,3
202011130007,3
202011130008,3
202011130019,2
202011130020,3
202011130021,3
202011130023,3
202011130024,3
202011130025,2
202011130038,2
202011140002,3
202011140004,3
202011140005,3
202011140007,6
202011140016,3
202011140020,3
202011140021,3
202011140024,2
202011150001,3
202011150003,3
202011150004,3
202011150005,6
202011150005,3
202011150006,2
202011150006,7
202011150007,7
202011150009,2
202011150013,3
202011150014,3
202011150015,1
202011150016,2
202011150018,3
202011150019,7
202011150020,7
202011160001,1
202011160004,2
202011160006,3
202011160007,3
202011160010,3
202011160013,2
202011160014,3
202011160016,3
202011160017,6
202011160018,6
202011160018,2
202011160019,3
202011160022,3
202011160026,2
202011160027,3
202011170001,3
202011170002,6
202011170002,2
202011170002,7
202011170003,3
202011170005,2
202011170006,2
202011170009,2
202011170010,3
202011170011,3
202011170013,6
202011170013,7
202011170014,2
202011170015,2
202011170017,3
202011170018,1
202011170023,3
202011170024,3
202011170032,6
202011180001,1
202011180002,3
202011180005,2
202011180007,3
202011180008,3
202011180010,2
202011180011,3
202011180013,3
202011180019,3
202011190001,3
202011190002,6
202011190002,2
202011190002,7
202011190003,3
202011190007,3
202011190008,3
202011190009,2
202011190010,3
202011190018,2
202011200004,6
202011200005,3
202011200006,3
202011200008,2
202011200009,3
202011200010,3
202011200013,2
202011200021,2
202011200022,3
202011200023,3
202011200026,2
202011210001,3
202011210002,3
202011210004,3
202011210005,3
202011210006,2
202011210007,4
202011210007,3
202011210007,2
202011210008,3
202011210010,3
202011210011,3
202011210012,3
202011210013,3
202011210014,3
202011210015,3
202011210016,3
202011210017,3
202011210018,3
202011210019,3
202011210022,3
202011210023,3
202011210024,2
202011210025,2
202011210026,5
202011210026,7
202011210027,3
202011210028,1
202011210030,2
202011210030,7
202011210032,1
202011210033,6
202011210033,2
202011210035,2
202011210035,7
202011210036,3
202011210036,2
202011210037,2
202011210039,3
202011210040,3
202011210041,3
202011210043,1
202011220001,3
202011220004,6
202011220004,2
202011220005,3
202011220006,3
202011220007,3
202011220008,3
202011220009,3
202011220010,2
202011220011,3
202011220012,3
202011220013,3
202011220020,3
202011220021,7
202011220022,3
202011220022,2
202011230001,2
202011230004,3
202011230005,6
202011230010,6
202011230010,2
202011230011,2
202011230013,3
202011230017,2
202011230017,7
202011230019,2
202011230019,7
202011230024,2
202011230025,2
202011230027,3
202011230028,1
202011230029,2
202011240002,1
202011240003,3
202011240006,1
202011240007,3
202011240008,3
202011240011,3
202011240012,1
202011240013,2
202011240014,2
202011240015,1
202011240016,2
202011240017,7
202011240019,7
202011240020,6
202011240021,1
202011240024,2
202011240024,7
202011240025,2
202011240028,2
202011240029,1
202011240030,2
202011240030,7
202011240034,2
202011250002,6
202011250003,6
202011250004,3
202011250005,2
202011250008,3
202011250009,3
202011250011,3
202011250013,3
202011250014,2
202011250016,2
202011250022,7
202011250025,7
202011250026,7
202011250028,7
202011250029,3
202011250030,6
202011250031,2
202011260001,2
202011260004,8
202011260004,7
202011260006,3
202011260007,2
202011260008,2
202011260009,3
202011260010,3
202011260018,3
202011260019,3
202011260020,2
202011260022,2
202011260022,7
202011260028,2
202011260029,2
202011260033,1
202011270001,6
202011270001,2
202011270001,7
202011270004,3
202011270005,3
202011270006,3
202011270007,3
202011270008,2
202011270008,7
202011270010,3
202011270011,3
202011270013,3
202011270016,3
202011270026,3
202011270031,3
202011280001,2
202011280003,3
202011280004,3
202011280005,3
202011280006,1
202011280007,1
202011280009,6
202011280009,2
202011280009,7
202011280012,3
202011280013,3
202011280014,6
202011280016,1
202011280017,3
202011280019,2
202011280019,7
202011280022,3
202011280023,2
202011280024,2
202011280029,2
202011280030,3
202011280032,2
202011280035,2
202011290001,1
202011290002,3
202011290003,3
202011290003,2
202011290004,3
202011290005,3
202011290007,3
202011290011,3
202011290012,1
202011290013,3
202011290022,1
202011290023,3
202011290024,3
202011290025,2
202011290027,3
202011290035,2
202011290036,2
202011300001,3
202011300002,3
202011300003,1
202011300004,2
202011300005,2
202011300006,3
202011300007,3
202011300008,2
202011300009,1
202011300010,2
202011300010,7
202011300012,3
202011300013,2
202011300014,3
202011300015,2
202011300016,2
202011300017,2
202011300018,6
202011300018,2
202011300018,7
202011300021,3
202011300022,3
202011300023,3
202012010002,1
202012010004,3
202012010005,3
202012010006,3
202012010007,2
202012010009,3
202012010010,2
202012010014,3
202012010015,7
202012010022,2
202012010026,6
202012010026,2
202012010029,1
202012010030,1
202012010031,1
202012010032,3
202012010034,3
202012020004,2
202012020006,6
202012020007,3
202012020009,6
202012020011,2
202012020012,2
202012020016,2
202012020017,2
202012020018,2
202012020019,3
202012020025,3
202012030001,3
